#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     380300.000           0.000           0.000       -8317.678         350.711          0.000           0.000      -12633.664         444.755      -1299.211       -2418.759      -18385.251         634.940      -3717.970        2566.091        -160.526       -1312.405
     380310.000           0.000           0.000       -8071.184         346.165          0.000           0.000      -12449.287         452.691      -1359.887       -2405.447      -17895.015         639.905      -3765.334        2625.456        -158.951       -1298.829
     380320.000           0.000           0.000       -8118.537         342.220          0.000           0.000      -12339.803         445.138      -1315.469       -2491.094      -17686.473         621.469      -3806.563        2771.867        -165.889       -1200.585
     380330.000           0.000           0.000       -8240.386         343.160          0.000           0.000      -12326.336         452.422      -1315.835       -2550.844      -17915.525         635.548      -3866.679        2651.197        -160.034       -1375.516
     380340.000           0.000           0.000       -8174.369         342.309          0.000           0.000      -12286.403         446.666      -1247.291       -2536.234      -17917.772         634.243      -3783.525        2543.000        -154.732       -1395.257
     380350.000           0.000           0.000       -7887.893         349.947          0.000           0.000      -12353.742         455.659      -1328.780       -2423.001      -17795.802         645.121      -3751.781        2445.833        -160.485       -1466.433
     380360.000           0.000           0.000       -7795.220         343.963          0.000           0.000      -12443.272         442.666      -1347.753       -2317.851      -17717.989         626.717      -3665.604        2520.503        -159.912       -1305.013
     380370.000           0.000           0.000       -8028.194         346.704          0.000           0.000      -12744.620         456.732      -1316.620       -2513.603      -18026.234         641.226      -3830.223        2746.580        -162.210       -1245.853
     380380.000           0.000           0.000       -8025.842         354.174          0.000           0.000      -12626.322         447.724      -1357.627       -2422.943      -17964.080         632.576      -3780.570        2688.084        -169.322       -1261.808
     380390.000           0.000           0.000       -7760.086         342.856          0.000           0.000      -12690.340         450.249      -1303.635       -2381.208      -18103.343         639.192      -3684.843        2347.083        -153.913       -1491.673
     380400.000           0.000           0.000       -7911.693         347.935          0.000           0.000      -12714.177         454.164      -1390.415       -2400.019      -17915.169         642.652      -3790.434        2710.701        -159.447       -1239.180
     380410.000           0.000           0.000       -8052.734         344.348          0.000           0.000      -12808.388         469.869      -1327.694       -2621.431      -18060.678         647.509      -3949.125        2800.444        -166.708       -1315.389
     380420.000           0.000           0.000       -8016.465         348.057          0.000           0.000      -12693.495         451.090      -1399.661       -2379.568      -18240.555         634.564      -3779.229        2469.405        -164.583       -1474.407
     380430.000           0.000           0.000       -7859.320         345.478          0.000           0.000      -12488.589         440.303      -1399.621       -2419.142      -17701.110         628.316      -3818.763        2646.799        -157.465       -1329.429
